path,metadata,hasmetadata,version,isuserpro,isuserpublisher,isuserstaff,haspaywall,israted,isofficial,isoriginal,isdraft,hascustomaudio,hascustomvideo,ncomments,nfavorites,nviews,nratings,rating,license,licenseurl,genres,groups,tags,songname,title,subtitle,artistname,composername,publisher,complexity,ntracks,tracks,songlength,songlengthseconds,songlengthbars,songlengthbeats,nnotes,notesperbar,nannotations,hasannotations,nlyrics,haslyrics,ntokens,pitchclassentropy,scaleconsistency,grooveconsistency,bestpath,isbestpath,bestarrangement,isbestarrangement,bestuniquearrangement,isbestuniquearrangement,subsetall,subsetrated,subsetdeduplicated,subsetrateddeduplicated
./data/f/V/QmfV5UvYZ1HxkMj1jQZSiEy9HF9kEGf2wZSApJxQNJeMrR.json,./metadata/8/4607453.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Along with My Love I'll Go,Along with My Love I'll Go,,Misc tunes,,,1,1,0,23040,23.99999999938,18,49,76,4.222222222222222,3,True,0,False,79,2.806046624281685,0.9605263157894736,0.9114583333333334,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,True,False,False,False
./data/P/W/QmPWtVAkwCNAJhAZHjV2JyZDrUwhxWvjtPct4BLpJm52L5.json,./metadata/0/4663947.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,The Stack Of Barley,The Stack of Barley,,Misc tunes,Joe Buchanan's Scottish Tome - Page 246.2,,1,1,0,76800,79.99999999793334,45,161,293,6.511111111111111,5,True,0,False,298,2.7342803028971017,1.0,0.9479166666666666,/data2/zachary/musescore/data/R/G/QmRGSWo99DpoFDPoWYjKLHfo8W7wTUDkrSLsNhfo9KC3Bv.mscz,False,/data2/zachary/musescore/data/R/G/QmRGSWo99DpoFDPoWYjKLHfo8W7wTUDkrSLsNhfo9KC3Bv.mscz,False,/data2/zachary/musescore/data/R/G/QmRGSWo99DpoFDPoWYjKLHfo8W7wTUDkrSLsNhfo9KC3Bv.mscz,False,True,False,False,False
./data/c/e/QmceoRRjfK3q55zysUP96wzCG7NP9knpXLf6wGQEiTSGr2.json,./metadata/4/4929250.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,5,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,The Mason's Apron,The Mason's Apron,,Misc tunes,,,1,1,0,30720,63.999999996746666,18,34,131,7.277777777777778,3,True,0,False,134,2.5445465214560654,1.0,0.9309895833333334,/data2/zachary/musescore/data/N/u/QmNus1Yu7HXgT4ByHvMphULQhiL1iCUXdzazNbF11DGLd2.mscz,False,/data2/zachary/musescore/data/N/u/QmNus1Yu7HXgT4ByHvMphULQhiL1iCUXdzazNbF11DGLd2.mscz,False,/data2/zachary/musescore/data/U/7/QmU7CsWejxB8PdJWgN8nV57WBrHU7kJ23mVEGSkBkZAAa5.mscz,False,True,False,False,False
./data/c/d/QmcdQ4HSETSPBE7UnQAbgydfU6p4jFNt8WXFXydPZq4dMe.json,./metadata/6/4819615.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,4,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Memories Of East Clare,Memories Of East Clare,,Misc tunes,,,1,1,0,61920,64.49999999833375,33,129,236,7.151515151515151,7,True,0,False,243,2.5102683159125205,1.0,0.9537760416666666,/data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,False,/data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,False,/data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,False,True,False,False,False
./data/T/C/QmTC49dYZCLU6uWRsAvt5e2SS8N1rWQdpXWqS7CXNYgvp1.json,./metadata/5/4691704.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Epping Forest,Epping Forest [Bb/Gm],,Misc tunes,,,1,1,0,46080,23.99999999968,40,193,132,3.3,7,True,0,False,139,2.9138623363281795,0.9242424242424242,0.8489583333333334,/data2/zachary/musescore/data/P/L/QmPLDF8uoQuUSHGLnPcnPFJ2P1CFjjsRhZ86KEgLGHzPvt.mscz,False,/data2/zachary/musescore/data/P/L/QmPLDF8uoQuUSHGLnPcnPFJ2P1CFjjsRhZ86KEgLGHzPvt.mscz,False,/data2/zachary/musescore/data/Z/F/QmZFzKE5Kpm1gt4ZjopSFJwCLYjXb5TYfPApVBgtqvhdC1.mscz,False,True,False,False,False
./data/T/n/QmTn1rznPaPPYEhnuL5Noz7bzo9vDNziA55KaRpiMHPJHo.json,./metadata/4/4684624.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,4,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Have A Drink With Me,Have a drink with me,,Misc tunes,anon.,,1,1,0,59565,20.374023437213385,48,250,241,5.020833333333333,26,True,0,False,267,2.490250609038648,1.0,0.9543010752688172,/data2/zachary/musescore/data/P/V/QmPVYGBzgTuwiLT4G8Dkj9DtHKT75sZf4tBRtQVbgmUm3Y.mscz,False,/data2/zachary/musescore/data/X/A/QmXAzkndfqJbct2t9pvbi32Yw6PaGUJWwzs5ytwCuAHEHV.mscz,False,/data2/zachary/musescore/data/X/A/QmXAzkndfqJbct2t9pvbi32Yw6PaGUJWwzs5ytwCuAHEHV.mscz,False,True,False,False,False
./data/X/L/QmXLWxLf25vafpbtxtrTbeoNnxQu4KCVwoc6RtX9xF7AZu.json,./metadata/0/5142458.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Follow Her Over The Border,Follow Her Over The Border,,Misc tunes,,,1,1,0,34560,17.99999999976,20,145,126,6.3,3,True,0,False,129,2.1107187474628057,1.0,0.9548611111111112,/data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,False,/data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,False,/data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,False,True,False,False,False
./data/X/e/QmXet2jzfhyueNdf2MLLABChxcfRNa1G4gcxfZzvD3FBF5.json,./metadata/6/4866006.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,8,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,6. Ronde,Tielman Susato - 6. Ronde,,Tielman Susato,Tielman Susato,,0,4,0-0-0-0,92160,191.99999999024,24,96,424,17.666666666666668,3,True,0,False,427,2.6599841377753664,1.0,0.9691840277777778,/data2/zachary/musescore/data/R/t/QmRt8WgaGCgkFZxofuUZVeEMadEtqGyFwc4M6mkjvnqW33.mscz,False,/data2/zachary/musescore/data/R/t/QmRt8WgaGCgkFZxofuUZVeEMadEtqGyFwc4M6mkjvnqW33.mscz,False,/data2/zachary/musescore/data/W/D/QmWDEGrecjJ2D2VmHwcD4tu6JVhF2c3s2SmVexVKtYZ664.mscz,False,True,False,False,False
./data/e/j/Qmej7ziALcChrjTSyMptsGkrqQQxvhZF9i6EfyePFQswdj.json,./metadata/0/5817019.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,1,5,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,There's a manger-Babe in a far off land,There's a manger-Babe in a far off land - Grant C. Tullar,,Grant C. Tullar,Grant Colfax Tullar,,0,2,0-0,44880,23.37499999968833,32,185,459,14.34375,4,True,73,True,536,2.857756037798218,0.9539473684210528,0.9411231884057972,/data2/zachary/musescore/data/a/H/QmaH6NuVm4fNJthxkeSDfEddThL9gCBnUyyo3V97BRsz9x.mscz,False,/data2/zachary/musescore/data/e/j/Qmej7ziALcChrjTSyMptsGkrqQQxvhZF9i6EfyePFQswdj.mscz,True,/data2/zachary/musescore/data/e/j/Qmej7ziALcChrjTSyMptsGkrqQQxvhZF9i6EfyePFQswdj.mscz,True,True,False,True,False
./data/T/J/QmTJhNLGALg61rHmCjwujfQakQ7UnSCjHZ3zrDePTChovC.json,./metadata/4/4970185.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,4,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,BRECHIN CASTLE,Brechin Castle,,Misc tunes,,,1,1,0,46080,23.99999999968,35,193,184,5.257142857142857,5,True,0,False,189,2.6549899981229164,0.9782608695652174,0.8940972222222222,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,True,False,False,False
./data/a/C/QmaCSdyRP7M5J6wuS9kJgfX7QR2LQnRLjtrBLCyqrZkKU4.json,./metadata/0/4584341.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,3,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,The Boston Hop,Boston Hop Waltz,,Misc tunes,,,1,1,0,22560,23.49999999939292,25,49,116,4.64,4,True,0,False,120,2.763883042854875,0.9913793103448276,0.9412878787878788,/data2/zachary/musescore/data/a/C/QmaCSdyRP7M5J6wuS9kJgfX7QR2LQnRLjtrBLCyqrZkKU4.mscz,True,/data2/zachary/musescore/data/a/C/QmaCSdyRP7M5J6wuS9kJgfX7QR2LQnRLjtrBLCyqrZkKU4.mscz,True,/data2/zachary/musescore/data/a/C/QmaCSdyRP7M5J6wuS9kJgfX7QR2LQnRLjtrBLCyqrZkKU4.mscz,True,True,False,True,False
./data/Q/V/QmQVh3TFFQSgPQsSA5VWtaqwxv9y5WZW9DwH63xStqNUbh.json,./metadata/7/4711812.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Lady Eligen's Courtship,Lady Eligen's Courtship,,Misc tunes,,,1,1,0,30720,31.999999999173333,16,64,106,6.625,3,True,0,False,109,2.829384547645491,0.9905660377358492,0.9505208333333334,/data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,False,/data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,False,/data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,False,True,False,False,False
./data/Z/R/QmZRYVEghn8zcBb65foVxCReGkyJG6kxRuqt3HgoP5XEk9.json,./metadata/5/4910616.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,15,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Anacreon,ANACREON IN HEAVEN,,Misc tunes,,,1,1,0,57600,59.99999999845,21,121,126,6.0,2,True,0,False,128,2.6031319559991983,1.0,0.9395833333333332,/data2/zachary/musescore/data/U/a/QmUa1mdbLvkUFFQx8Rf11MKvaXGRkKWo2MMq7M1LyspkoY.mscz,False,/data2/zachary/musescore/data/U/a/QmUa1mdbLvkUFFQx8Rf11MKvaXGRkKWo2MMq7M1LyspkoY.mscz,False,/data2/zachary/musescore/data/U/a/QmUa1mdbLvkUFFQx8Rf11MKvaXGRkKWo2MMq7M1LyspkoY.mscz,False,True,False,False,False
./data/Q/u/QmQu84kw4nR4YpU9HoLLzBxQ9hhdccwFEf5dujt84rG3g7.json,./metadata/2/5872392.json,True,2.06,False,False,False,False,True,False,False,False,False,False,0,24,956,4,4.85,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,pop-soundtrack,,,last christmas,WHAM - Last Christmas YR6,Quartet Arrangement,Wham!,,,0,4,56-57-65-73,99360,103.49999999732626,52,208,790,15.192307692307692,22,True,0,False,812,2.597229843879165,1.0,0.9448529411764706,/data2/zachary/musescore/data/S/v/QmSvW2cfRMyyJR8vC1Gui9omo2vchgRPsQ4zHMzUCE5anU.mscz,False,/data2/zachary/musescore/data/Q/u/QmQu84kw4nR4YpU9HoLLzBxQ9hhdccwFEf5dujt84rG3g7.mscz,True,/data2/zachary/musescore/data/Q/u/QmQu84kw4nR4YpU9HoLLzBxQ9hhdccwFEf5dujt84rG3g7.mscz,True,True,True,True,True
./data/R/z/QmRz76VBub3pM7D6eavx4NkpeVZvCdg1eM3rHMu4fmRhRc.json,./metadata/9/5163548.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,14,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Indian Queen,Indian Queen,,Misc tunes,,,1,1,0,61440,127.99999999349332,36,68,126,3.5,3,True,0,False,129,2.74589743603039,0.984126984126984,0.9459635416666666,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,True,False,False,False
./data/c/6/Qmc6PvoT6o6Qmqee3nD6Ncat1qxzaEBJ5A7gQecZKW4cqW.json,./metadata/7/5584976.json,True,3.01,True,False,False,False,False,False,False,False,True,False,0,0,10,0,0.0,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,,,,,Lyons,,,Attr. Johann Michael Haydn,,0,3,19-58-71,69120,71.99999999814,51,145,803,15.745098039215684,84,True,126,True,1013,2.5669359912500305,0.9935483870967742,0.9652777777777778,/data2/zachary/musescore/data/Z/c/QmZcWkEgu9X2WqHJMWGzaWQN6n4PwA7VDwPzkWcyi3e9sG.mscz,False,/data2/zachary/musescore/data/X/n/QmXnrcR4cH5jgGWtNVtMzcnruMgvgZJsstXR81KfTzYdcw.mscz,False,/data2/zachary/musescore/data/c/6/Qmc6PvoT6o6Qmqee3nD6Ncat1qxzaEBJ5A7gQecZKW4cqW.mscz,True,True,False,True,False
./data/X/g/QmXg6UEUx7TWCS3KhB5GbHMamWwUCZ1LoY6UHYDV6QMVzu.json,./metadata/4/4922107.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,3,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,La Fete De Village. WM.143,La Fete De Village. WM.143,,Misc tunes,,,1,1,0,30720,38.3999231991552,16,64,158,9.875,4,True,0,False,162,2.6440282916912765,1.0,0.8723958333333334,/data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,False,/data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,False,/data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,False,True,False,False,False
./data/P/x/QmPxpV7KH2RWjD4wPxTkAJpZciSyvZ3svZYt1yUSD913Jf.json,./metadata/3/5054931.json,True,2.06,True,False,False,False,False,False,False,False,False,False,2,1,59,0,0.0,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,classical,,petercornelius-liederop-untreu,6 Lieder Op.1,Cornelius Peter - 6 Lieder Op.1 No.1 - Untreu,,Peter Cornelius,Peter Cornelius,,0,2,0-68,31800,60.53401780333307,17,50,313,18.41176470588235,73,True,52,True,438,2.7110961089100463,0.9584664536741214,0.8645833333333334,/data2/zachary/musescore/data/U/f/QmUfcrV7Z6W9ajTiFAXDq815wD3wfJqhfxmMXgVpmC4kyj.mscz,False,/data2/zachary/musescore/data/V/i/QmViZ8kXYsdbVZduRNsGcWjxpM9JpMsNhFxd1F6CeGjHoe.mscz,False,/data2/zachary/musescore/data/P/x/QmPxpV7KH2RWjD4wPxTkAJpZciSyvZ3svZYt1yUSD913Jf.mscz,True,True,False,True,False
./data/U/y/QmUyVdG4gWjBwXhiyZ9dAbQhWT2q3Uqx6X9oRov3N7NpUC.json,./metadata/8/4942813.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,4,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,Miss McInnes' Fancy,William Marshall - Miss McInnes' Fancy,,William Marshall,William Marshall,,1,1,0,61440,119.99962499798436,34,130,276,8.117647058823529,4,True,0,False,280,2.681274206451937,1.0,0.91015625,/data2/zachary/musescore/data/d/P/QmdP7GjL7M8pwDFnTHeLzZiZtTesnLhD1EeV6y2LzfJi1a.mscz,False,/data2/zachary/musescore/data/U/y/QmUyVdG4gWjBwXhiyZ9dAbQhWT2q3Uqx6X9oRov3N7NpUC.mscz,True,/data2/zachary/musescore/data/U/y/QmUyVdG4gWjBwXhiyZ9dAbQhWT2q3Uqx6X9oRov3N7NpUC.mscz,True,True,False,True,False
./data/S/J/QmSJwmYYvsR98KqV6RYi5PrY1J73KFqjcuViDcnX3ZBKhh.json,./metadata/0/4675397.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,2,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Baltimore Waltz,Baltimore Waltz,,Misc tunes,,,1,1,0,69120,71.99999999814,54,145,248,4.592592592592593,44,True,0,False,292,2.6191790559907338,1.0,0.9600694444444444,/data2/zachary/musescore/data/Q/w/QmQwW8CR2dPmhRsx7MtLP8gu5nm8Dwkqm1i9nvKgFa417p.mscz,False,/data2/zachary/musescore/data/Q/w/QmQwW8CR2dPmhRsx7MtLP8gu5nm8Dwkqm1i9nvKgFa417p.mscz,False,/data2/zachary/musescore/data/Q/w/QmQwW8CR2dPmhRsx7MtLP8gu5nm8Dwkqm1i9nvKgFa417p.mscz,False,True,False,False,False
./data/U/b/QmUbUoRSVuo7bkr6ce6Y9STSXf4Dn5kCA4Paxn1nkhqdv7.json,./metadata/9/4682967.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,4,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Keep It Up,Keep It Up,,Misc tunes,,,1,1,0,30720,63.999999996746666,20,35,128,6.4,4,True,0,False,132,2.637883562618393,1.0,0.9895833333333334,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,True,False,False,False
./data/P/H/QmPHcdBL6uWPXHzc4Zcb5Jd4E5mmmWRXfYA8Cy3PirMcYh.json,./metadata/0/5782658.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,6,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,Breathe upon me Holy Spirit,Breathe upon me Holy Spirit - R. E. Hudson,,R. E. Hudson,,,1,1,0,34560,34.28571428482993,12,72,159,13.25,2,True,1,True,162,2.3726277803963702,1.0,0.9479166666666666,/data2/zachary/musescore/data/Q/W/QmQWiRQ4rJBCM9xT1nnrpibpT5M4b799usgSi61xL9vuip.mscz,False,/data2/zachary/musescore/data/P/B/QmPBAxA5z1DdDo2MC7sLvCHUJ7q6uNcown8YsiMf7DBXGL.mscz,False,/data2/zachary/musescore/data/e/B/QmeBLRcyeWwp3wUVX2aKg9h2kjwvzAGcfKY8ezhmBcoupo.mscz,False,True,False,False,False
./data/P/s/QmPsgxBuciQELLbrLa3MHPkFf7j5oiC4rAmMFEsGf6oc7n.json,./metadata/6/4700690.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Holywell,Holywell,,Misc tunes,,,1,1,0,61440,63.99999999834667,36,129,232,6.444444444444445,3,True,0,False,235,2.716137913643782,1.0,0.9622395833333334,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,True,False,False,False
./data/a/s/QmasJr3VB7zF2GJrxjYA8YQx8X8fXPCznCAUowdHE4CkUo.json,./metadata/8/5797629.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,Above this earthly home of ours,Above this earthly home of ours - Chas. H. Gabriel,,Chas. H. Gabriel,,,0,2,0-91,24000,32.60876653994616,17,51,243,14.294117647058824,6,True,1,True,250,2.8025117503997232,0.9629629629629628,0.9479166666666666,/data2/zachary/musescore/data/R/z/QmRzk8i5uFREhUiiJD8fdwjCoLurq5GDShrmYRNCmFDAyb.mscz,False,/data2/zachary/musescore/data/Z/3/QmZ366RGscqeupFekD1joNkGCsBy7MfkCzH33K5WJH1TgN.mscz,False,/data2/zachary/musescore/data/c/j/Qmcj82J6nNNcxbCE56yHKbTVcPmGenU6udPfEJtGgbsDYD.mscz,False,True,False,False,False
./data/W/z/QmWzyjBUYq5ZNcVzZZZe6VdxG2Xfj9nUzARKzKK9JjKL1f.json,./metadata/0/5755169.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,Jesus is calling the children (Evans),Jesus is calling the children (Evans) - George Marks Evans,,George Marks Evans,George Marks Evans,,0,2,0-0,19440,10.124999999865,16,82,211,13.1875,4,True,44,True,259,2.734767359099973,0.9852941176470588,0.94375,/data2/zachary/musescore/data/Z/j/QmZj86cVqTbTXN8CarDtiGV5YSE3AJ8i2xEL86fPND4WB6.mscz,False,/data2/zachary/musescore/data/Z/j/QmZj86cVqTbTXN8CarDtiGV5YSE3AJ8i2xEL86fPND4WB6.mscz,False,/data2/zachary/musescore/data/Z/j/QmZj86cVqTbTXN8CarDtiGV5YSE3AJ8i2xEL86fPND4WB6.mscz,False,True,False,False,False
./data/W/9/QmW9sRomsQqwUMmjw21XSRah6kj6PYLYt74kVvx42ZsoJu.json,./metadata/2/4657043.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,The Humours Of Castlelyons,The Humours Of Castlelyons,,Misc tunes,,,1,1,0,5520,2.8749999999616667,4,24,21,5.25,2,True,0,False,23,2.584023687015089,1.0,0.9583333333333334,/data2/zachary/musescore/data/Z/P/QmZP7wiJvgcuTPWjeTahh9KvftX9YFsc2YewndovkNgLtF.mscz,False,/data2/zachary/musescore/data/Z/P/QmZP7wiJvgcuTPWjeTahh9KvftX9YFsc2YewndovkNgLtF.mscz,False,/data2/zachary/musescore/data/R/N/QmRN9JZF6kHEcUrxNzosMNhMRfzA7AhbpLijaQ2x4wADgc.mscz,False,True,False,False,False
./data/f/3/Qmf3zzCQhaKNXRecFoh2DTZH6ByF5BPssqTqQQuF3VTwkN.json,./metadata/5/5757431.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,5,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,Aventurose stille,Aventurose stille - Benedetto Pallavicino,,Benedetto Pallavicino,Benedetto Pallavicino,,0,5,57-68-68-70-71,136800,166.7996831962996,73,285,861,11.794520547945206,12,True,754,True,1627,2.9215579792370003,0.9662004662004662,0.953638497652582,/data2/zachary/musescore/data/f/3/Qmf3zzCQhaKNXRecFoh2DTZH6ByF5BPssqTqQQuF3VTwkN.mscz,True,/data2/zachary/musescore/data/f/3/Qmf3zzCQhaKNXRecFoh2DTZH6ByF5BPssqTqQQuF3VTwkN.mscz,True,/data2/zachary/musescore/data/f/3/Qmf3zzCQhaKNXRecFoh2DTZH6ByF5BPssqTqQQuF3VTwkN.mscz,True,True,False,True,False
./data/c/G/QmcGzJFUaRpFqWzRw8H9HEdks12aiXJ6P4cR9mB6LMrZ6i.json,./metadata/9/4931269.json,True,3.01,True,False,False,False,False,False,False,False,False,False,0,0,3,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Dillon's Fancy,Dillon's fancy,,Misc tunes,anon.,,1,1,0,32160,65.49999999670791,16,34,150,9.375,9,True,0,False,159,2.7405300935150163,0.9866666666666668,0.9427083333333334,/data2/zachary/musescore/data/b/N/QmbNgcbmDC5zK81hrkdWrsNrEqUfUM8q8dzrXvnsHYyDcD.mscz,False,/data2/zachary/musescore/data/b/N/QmbNgcbmDC5zK81hrkdWrsNrEqUfUM8q8dzrXvnsHYyDcD.mscz,False,/data2/zachary/musescore/data/b/v/QmbvPmAtLQ5s1JCRqGv8s9hHaa8Uw78BkLRaTYqttwRckZ.mscz,False,True,False,False,False
./data/N/z/QmNz9X7xMM4hVk8MjR78ACQrQwTPFsa3EwP5zH3syVv4Za.json,./metadata/1/4898144.json,True,2.06,False,False,False,False,False,False,False,False,False,False,0,0,166,0,0.0,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,,,,,Drum Feature Ideas,,,Robert Muller,,0,10,0-9-11-12-13-48-56-57-58-95,24480,21.85717408111522,14,53,540,38.57142857142857,65,True,0,False,605,2.7894369292739314,0.9109461966604824,0.609375,/data2/zachary/musescore/data/N/z/QmNz9X7xMM4hVk8MjR78ACQrQwTPFsa3EwP5zH3syVv4Za.mscz,True,/data2/zachary/musescore/data/N/z/QmNz9X7xMM4hVk8MjR78ACQrQwTPFsa3EwP5zH3syVv4Za.mscz,True,/data2/zachary/musescore/data/N/z/QmNz9X7xMM4hVk8MjR78ACQrQwTPFsa3EwP5zH3syVv4Za.mscz,True,True,False,True,False
