,Unnamed: 0,isuserpublisher_hasannotations_hasmetadata_isofficial_subsetall_isdraft,licenseurl,subsetrateddeduplicated,isbestuniquearrangement,subsetdeduplicated,isbestarrangement,hascustomvideo,hascustomaudio,license,isuserstaff,subsetrated,haspaywall,isoriginal,isbestpath,haslyrics,publisher,isuserpro,israted,complexity,version,ncomments,ntracks,genres,rating,nratings,bestpath,bestarrangement,nfavorites,songlengthbars,bestuniquearrangement,groups,songlengthbeats,nannotations,grooveconsistency,artistname,songlength,scaleconsistency,nlyrics,songlengthseconds,tracks,composername,subtitle,tags,nviews,notesperbar,ntokens,nnotes,songname,title,pitchclassentropy,path_metadata,manual_labels,gpt4o,llama3-8b,llama3-70b
42,5103,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: False,subsetdeduplicated: False,isbestarrangement: False,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,artistname: Misc tunes,isuserpro: True,israted: False,complexity: 1,version: 3.01,ncomments: 0,publisher: ,rating: 0.0,nratings: 0,ntracks: 1,nlyrics: 0,tracks: 0,genres: ,groups: ,bestarrangement: /data2/zachary/musescore/data/a/y/Qmayj54BGaWkRn7A9w6DXebxJQnzxWSqcLjA2pgCgbMX8s.mscz,nfavorites: 0,bestpath: /data2/zachary/musescore/data/a/y/Qmayj54BGaWkRn7A9w6DXebxJQnzxWSqcLjA2pgCgbMX8s.mscz,tags: ,bestuniquearrangement: /data2/zachary/musescore/data/U/8/QmU89MPAPE3qoxymXQXvxESQHgEMsFUhGSUfaUP2FzViAJ.mscz,nannotations: 4,songlengthbars: 32,composername: ,nviews: 1,scaleconsistency: 0.9827586206896552,songlengthbeats: 64,songlengthseconds: 31.999999999173333,grooveconsistency: 0.90625,subtitle: ,songlength: 30720,notesperbar: 3.625,ntokens: 120,nnotes: 116,songname: Now or Never. WR1776.22,title: Now or Never. WR1776.22,pitchclassentropy: 2.7846244725524434,path: ./data/f/A/QmfAqP1JesyCCUFNpnF2NoRivmVNv6FtWrVCSoDLYYyfhP.jsonmetadata: ./metadata/4/4612132.json,NO,NO,NO,NO
43,1585,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,bestuniquearrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,bestarrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,bestpath: /data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: False,subsetdeduplicated: False,isbestarrangement: False,artistname: Misc tunes,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,isuserpro: True,israted: False,composername: ,complexity: 1,version: 3.01,nfavorites: 0,ncomments: 0,publisher: ,rating: 0.0,nratings: 0,ntracks: 1,nlyrics: 0,tracks: 0,genres: ,groups: ,tags: ,subtitle: ,songlengthbars: 105,nannotations: 14,songlengthseconds: 113.49999999764916,scaleconsistency: 0.8841463414634146,nviews: 5,songlengthbeats: 328,grooveconsistency: 0.91953125,songlength: 153600,notesperbar: 4.685714285714286,ntokens: 506,nnotes: 492,songname: the MADRIGAL,title: The Madrigal,pitchclassentropy: 2.9176294758562364,path: ./data/T/p/QmTp8Dd4pmAoDBSQnvxhxJbNYDayBumaAdzz3TACCmHvfM.jsonmetadata: ./metadata/0/4840097.json,NO,NO,NO,NO
44,2909,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,isbestuniquearrangement: True,subsetdeduplicated: True,subsetrateddeduplicated: True,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,isbestarrangement: True,subsetrated: True,isoriginal: False,haspaywall: False,isbestpath: False,publisher: ,haslyrics: False,isuserpro: False,israted: True,complexity: 0,version: 2.06,genres: pop,ncomments: 1,groups: ,ntracks: 5,nratings: 17,nfavorites: 98,rating: 4.85,songlengthbars: 179,subtitle: ,tags: ,nannotations: 1093,tracks: 56-56-57-58-60,songlengthbeats: 559,composername: ,grooveconsistency: 0.9539399092970522,scaleconsistency: 0.9486208761492698,artistname: Pentatonix,nviews: 2128,songlength: 282720,songlengthseconds: 207.8825975036189,nlyrics: 0,notesperbar: 10.363128491620111,nnotes: 1855,ntokens: 2948,bestpath: /data2/zachary/musescore/data/Y/N/QmYNQsR4EEdM9QqYVAUB8Ux53Pfq4DiWzGhBrtjALWP18w.mscz,bestarrangement: /data2/zachary/musescore/data/T/R/QmTR9rWbm2huQGzLLTCHSi7KhkbGBZhr2bFSBRUt7fff65.mscz,bestuniquearrangement: /data2/zachary/musescore/data/T/R/QmTR9rWbm2huQGzLLTCHSi7KhkbGBZhr2bFSBRUt7fff65.mscz,songname: carol of the bells,title: Carol of the Bells (Pentatonix) Brass Quintet,pitchclassentropy: 2.914678579025656,path: ./data/T/R/QmTR9rWbm2huQGzLLTCHSi7KhkbGBZhr2bFSBRUt7fff65.jsonmetadata: ./metadata/0/2990141.json,NO,YES,YES,NO
45,6567,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: False,subsetdeduplicated: False,isbestarrangement: False,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,israted: False,publisher: ,rating: 0.0,nratings: 0,isuserpro: True,nlyrics: 0,ncomments: 0,groups: ,complexity: 1,version: 3.01,tags: ,nfavorites: 0,bestarrangement: /data2/zachary/musescore/data/T/6/QmT68V2tC3LgNpzUZbXc98UYzyV2Kazu44ArdCNKsVXC9N.mscz,bestpath: /data2/zachary/musescore/data/T/6/QmT68V2tC3LgNpzUZbXc98UYzyV2Kazu44ArdCNKsVXC9N.mscz,ntracks: 1,genres: ,bestuniquearrangement: /data2/zachary/musescore/data/T/6/QmT68V2tC3LgNpzUZbXc98UYzyV2Kazu44ArdCNKsVXC9N.mscz,artistname: Misc tunes,tracks: 0,nannotations: 4,songlengthbars: 36,composername: 24...A Quick March,nviews: 2,scaleconsistency: 1.0,songlengthbeats: 68,songlengthseconds: 21.33333333278815,grooveconsistency: 0.9153645833333334,subtitle: ,songlength: 30720,notesperbar: 4.111111111111111,ntokens: 152,nnotes: 148,songname: Green Grow the Rashes. JMP.023,title: Green Grow the Rashes. JMP.023,pitchclassentropy: 2.4629355459402813,path: ./data/Q/9/QmQ9PuFipuCWrcV56B2rX3YRQ4HQbc7FNgxztaooTTRQi5.jsonmetadata: ./metadata/7/4565033.json,NO,NO,YES,NO
46,137,bestuniquearrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,bestarrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,bestpath: /data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: False,subsetdeduplicated: False,isbestarrangement: False,artistname: Misc tunes,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,isuserpro: True,israted: False,complexity: 1,version: 3.01,nfavorites: 0,ncomments: 0,publisher: ,rating: 0.0,nratings: 0,ntracks: 1,nlyrics: 0,tracks: 0,genres: ,groups: ,composername: ,tags: ,subtitle: ,songlengthbars: 315,nannotations: 316,songlengthseconds: 210.1249999971984,nviews: 1,scaleconsistency: 0.9917298414886284,songlengthbeats: 1682,songlength: 403440,grooveconsistency: 0.9360119047619048,notesperbar: 4.606349206349206,ntokens: 1767,nnotes: 1451,songname: The Gold Ring,title: The Gold Ring,pitchclassentropy: 2.64529953344344,path: ./data/e/h/QmehSJqKtSzYvgxYGjUxNrsQCh7rCneNePyZ3bmfiQmZE9.jsonmetadata: ./metadata/4/4874740.json,NO,NO,NO,NO
47,5212,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: False,subsetdeduplicated: False,isbestarrangement: False,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,artistname: Misc tunes,isuserpro: True,israted: False,complexity: 1,version: 3.01,ncomments: 0,publisher: ,rating: 0.0,nratings: 0,ntracks: 1,nlyrics: 0,tracks: 0,genres: ,groups: ,bestarrangement: /data2/zachary/musescore/data/c/R/QmcR7Z9a9yj3XNxwWw3BXcyE9t4FWDJQrdwQvHpV2sXPMq.mscz,nfavorites: 0,bestpath: /data2/zachary/musescore/data/c/R/QmcR7Z9a9yj3XNxwWw3BXcyE9t4FWDJQrdwQvHpV2sXPMq.mscz,tags: ,bestuniquearrangement: /data2/zachary/musescore/data/c/R/QmcR7Z9a9yj3XNxwWw3BXcyE9t4FWDJQrdwQvHpV2sXPMq.mscz,nannotations: 15,songlengthbars: 36,composername: ,nviews: 3,scaleconsistency: 1.0,songlengthbeats: 68,songlengthseconds: 127.99999999349332,grooveconsistency: 0.9596354166666666,subtitle: ,songlength: 61440,notesperbar: 4.777777777777778,ntokens: 187,nnotes: 172,songname: Davy Nick Nack,title: Davy Nick Nack,pitchclassentropy: 2.4687719382580493,path: ./data/c/L/QmcLLxQb4oNmmhH5CZdvLr7BTURaR1Zi4HrgfVN36HPR3k.jsonmetadata: ./metadata/0/4965540.json,NO,NO,NO,NO
48,9814,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/zero/1.0/,subsetrateddeduplicated: False,hascustomvideo: False,isbestuniquearrangement: True,subsetdeduplicated: True,haspaywall: False,isbestpath: False,isbestarrangement: False,license: cc-zero,hascustomaudio: False,isuserstaff: False,subsetrated: False,isoriginal: False,haslyrics: False,publisher: ,isuserpro: False,israted: False,complexity: 2,version: 2.06,groups: ,bestpath: /data2/zachary/musescore/data/U/9/QmU9SDE1zj64UvBxWuhxmoRyZEJvRUykLjmMy1vFutv8va.mscz,ncomments: 0,bestarrangement: /data2/zachary/musescore/data/U/9/QmU9SDE1zj64UvBxWuhxmoRyZEJvRUykLjmMy1vFutv8va.mscz,ntracks: 1,genres: classical,nratings: 0,nfavorites: 0,rating: 0.0,bestuniquearrangement: /data2/zachary/musescore/data/Y/v/QmYviMfD4LoS3cKWimKbfxqdoA7jBUaw4R8WeM3zPLUVJW.mscz,tags: ,subtitle: ,composername: Czerny,songlengthbars: 12,tracks: 0,artistname: Carl Czerny,nannotations: 1,nlyrics: 0,scaleconsistency: 0.9309090909090908,songlengthbeats: 48,grooveconsistency: 0.9722222222222222,songlength: 23040,songlengthseconds: 7.19999639982,nviews: 90,notesperbar: 22.916666666666668,nnotes: 275,ntokens: 276,songname: The School of Velocity Op.299,title: Op 299 19,pitchclassentropy: 2.9619352929946867,path: ./data/Y/v/QmYviMfD4LoS3cKWimKbfxqdoA7jBUaw4R8WeM3zPLUVJW.jsonmetadata: ./metadata/4/5923372.json,YES,YES,YES,YES
49,4763,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: False,subsetdeduplicated: False,isbestarrangement: False,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,artistname: Misc tunes,isuserpro: True,israted: False,complexity: 1,version: 3.01,ncomments: 0,publisher: ,rating: 0.0,nratings: 0,ntracks: 1,nlyrics: 0,tracks: 0,genres: ,groups: ,bestarrangement: /data2/zachary/musescore/data/W/u/QmWu3ktEwmgWfgoZkWonhqa1nDKK5iQYeePQPjPQL268Ux.mscz,nfavorites: 0,bestpath: /data2/zachary/musescore/data/Z/b/QmZbtsSKPMunEttNmMxvn7zrTVyCHExys92Vq6Yq5EHMDs.mscz,tags: ,bestuniquearrangement: /data2/zachary/musescore/data/W/K/QmWK3MYDTUYz4jzWey42a2kCqt5CUp8KSHQgMc2Mw88J7V.mscz,nannotations: 3,songlengthbars: 36,composername: Trad,nviews: 4,scaleconsistency: 0.9888888888888888,songlengthbeats: 132,songlengthseconds: 63.99999999834667,grooveconsistency: 0.9283854166666666,subtitle: ,songlength: 61440,notesperbar: 5.0,ntokens: 183,nnotes: 180,songname: The OLD GREY CAT,title: Traditional music - Old Grey Cat,pitchclassentropy: 2.6981607281130287,path: ./data/P/x/QmPx82MvNS2gBnTVWdfk8F6yMr4dQnVjPcj1Ez3d7n8N3k.jsonmetadata: ./metadata/5/4861367.json,NO,NO,NO,NO
50,6118,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: False,subsetdeduplicated: False,isbestarrangement: False,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,israted: False,publisher: ,rating: 0.0,nratings: 0,isuserpro: True,nlyrics: 0,ncomments: 0,groups: ,complexity: 1,version: 3.01,tags: ,nfavorites: 0,bestarrangement: /data2/zachary/musescore/data/P/A/QmPA2Q5WNcQHX67w2ofP2Rfy64wgYc8ap2QMy5x5FwS6AB.mscz,bestpath: /data2/zachary/musescore/data/P/A/QmPA2Q5WNcQHX67w2ofP2Rfy64wgYc8ap2QMy5x5FwS6AB.mscz,ntracks: 1,genres: ,bestuniquearrangement: /data2/zachary/musescore/data/e/f/QmefBR7moQG5f23e4XmNgG5USnfBYR9DCdHnZuzteJa6eH.mscz,artistname: Misc tunes,tracks: 0,nannotations: 4,songlengthbars: 32,composername: Trad.,nviews: 2,scaleconsistency: 1.0,songlengthbeats: 192,songlengthseconds: 23.99999999968,grooveconsistency: 0.953125,subtitle: ,songlength: 46080,notesperbar: 5.125,ntokens: 168,nnotes: 164,songname: Over The Water To Charlie,title: Traditional music - Over the Water to Charlie,pitchclassentropy: 2.5448598308564976,path: ./data/P/a/QmPabHFNdkbQVg41G1vj9NSXa4bLEw1pUsUemsT6h9oKie.jsonmetadata: ./metadata/9/5024772.json,NO,NO,NO,NO
51,4136,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isbestuniquearrangement: True,isuserstaff: False,subsetdeduplicated: True,haspaywall: False,isoriginal: False,isbestpath: False,isbestarrangement: False,subsetrated: False,haslyrics: False,publisher: ,isuserpro: True,israted: False,groups: ,version: 3.01,ncomments: 0,complexity: 1,genres: ,nratings: 0,ntracks: 1,nfavorites: 0,rating: 0.0,tags: ,bestpath: /data2/zachary/musescore/data/a/M/QmaMabLFcF9dbw4munShpU9kvfGGQdNcFrkz88YjcCB5mM.mscz,bestarrangement: /data2/zachary/musescore/data/a/M/QmaMabLFcF9dbw4munShpU9kvfGGQdNcFrkz88YjcCB5mM.mscz,nannotations: 4,tracks: 0,songlengthbars: 8,bestuniquearrangement: /data2/zachary/musescore/data/V/o/QmVoihwmiFjXN1kPMHACxuDwrjNbtV99FGJj8YKVvvWvJL.mscz,artistname: Misc tunes,subtitle: ,songlengthbeats: 16,composername: Learners Begins With 3 sheepskins,scaleconsistency: 1.0,grooveconsistency: 0.953125,nviews: 3,nlyrics: 0,songlength: 15360,songlengthseconds: 19.200019199049603,notesperbar: 6.25,ntokens: 54,nnotes: 50,songname: Three Sheep Skins. JaW.014,title: Three Sheep Skins. JaW.014,pitchclassentropy: 2.622683189255492,path: ./data/V/o/QmVoihwmiFjXN1kPMHACxuDwrjNbtV99FGJj8YKVvvWvJL.jsonmetadata: ./metadata/2/4897895.json,NO,NO,YES,YES
52,9392,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/zero/1.0/,isbestuniquearrangement: True,subsetdeduplicated: True,subsetrateddeduplicated: True,isuserstaff: False,isbestarrangement: True,license: cc-zero,hascustomvideo: False,hascustomaudio: False,subsetrated: True,haspaywall: False,isoriginal: False,isbestpath: True,haslyrics: False,isuserpro: False,publisher: ,israted: True,complexity: 0,version: 3.01,groups: videogameandanimemusic-videogamers,ncomments: 2,genres: classical-soundtrack,ntracks: 28,rating: 4.92,nratings: 11,nfavorites: 17,bestpath: /data2/zachary/musescore/data/Q/y/QmQySf3psEKVzSyocQeWPgFn2ezfg2MJ4QKiFaBGyPJKQ9.mscz,songlengthbars: 120,tags: ffx-finalfantasy-tozanarkland-zanarkland-vgo-andressoto-nobuouematsu,subtitle: for Concert Band,songlengthbeats: 360,nlyrics: 0,nannotations: 1110,composername: ,tracks: 0-9-43-46-47-48-48-56-57-58-58-60-60-65-66-67-67-68-70-70-71-71-71-71-71-71-72-73,artistname: Nobuo Uematsu,scaleconsistency: 0.881965413121054,songlength: 172800,grooveconsistency: 0.9280092592592591,nviews: 313,songlengthseconds: 261.1370403974951,bestarrangement: /data2/zachary/musescore/data/Q/y/QmQySf3psEKVzSyocQeWPgFn2ezfg2MJ4QKiFaBGyPJKQ9.mscz,ntokens: 5059,notesperbar: 32.90833333333333,nnotes: 3949,bestuniquearrangement: /data2/zachary/musescore/data/Q/y/QmQySf3psEKVzSyocQeWPgFn2ezfg2MJ4QKiFaBGyPJKQ9.mscz,songname: To Zanarkland,title: To Zanarkland,pitchclassentropy: 3.198355776230281,path: ./data/Q/y/QmQySf3psEKVzSyocQeWPgFn2ezfg2MJ4QKiFaBGyPJKQ9.jsonmetadata: ./metadata/0/6347103.json,YES,YES,YES,YES
53,5805,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: False,subsetdeduplicated: False,isbestarrangement: False,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,artistname: Misc tunes,isuserpro: True,israted: False,complexity: 1,version: 3.01,ncomments: 0,publisher: ,rating: 0.0,nratings: 0,ntracks: 1,nlyrics: 0,tracks: 0,genres: ,groups: ,bestarrangement: /data2/zachary/musescore/data/f/5/Qmf5QQhwvkXMmNtjG8ydfNRFq5yBDvhQbfQog3n3DEQ2kC.mscz,nfavorites: 0,bestpath: /data2/zachary/musescore/data/f/5/Qmf5QQhwvkXMmNtjG8ydfNRFq5yBDvhQbfQog3n3DEQ2kC.mscz,tags: ,bestuniquearrangement: /data2/zachary/musescore/data/f/5/Qmf5QQhwvkXMmNtjG8ydfNRFq5yBDvhQbfQog3n3DEQ2kC.mscz,nannotations: 6,songlengthbars: 21,composername: ,nviews: 2,scaleconsistency: 1.0,songlengthbeats: 228,songlengthseconds: 28.374999999621664,grooveconsistency: 0.9203869047619048,subtitle: ,songlength: 54480,notesperbar: 8.142857142857142,ntokens: 177,nnotes: 171,songname: Man from Glauntaune,title: Man from Glauntaune,pitchclassentropy: 2.576250003147409,path: ./data/e/j/QmejUbZVpFExHJZrSNazHsoffVmKvDhzu5d9vFqBvj8GB6.jsonmetadata: ./metadata/0/4570593.json,NO,NO,NO,NO
54,8354,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/zero/1.0/,isbestuniquearrangement: True,subsetdeduplicated: True,subsetrateddeduplicated: False,isuserstaff: False,isbestarrangement: True,license: cc-zero,hascustomvideo: False,hascustomaudio: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,isuserpro: False,publisher: ,israted: False,complexity: 0,version: 2.06,groups: ,ncomments: 0,genres: ,ntracks: 4,rating: 0.0,nratings: 0,nfavorites: 6,bestpath: /data2/zachary/musescore/data/W/M/QmWMaE3t6yRSeytC1SHniac83QEFTEeK1xPE55P4RMQwKi.mscz,songlengthbars: 24,tags: yoshi-yoshis-yoshis-story-grande-grand-finale-end-contrabass-saxophone-electric-piano-drumset-crash-cymbal-french-horn-horn-in-f-musicvideo-game-nintendo-mario-luigi-baby-super-bros-bro,subtitle: ,songlengthbeats: 89,nlyrics: 0,nannotations: 150,composername: ,tracks: 0-2-60-67,artistname: ,scaleconsistency: 0.7595959595959596,songlength: 42240,grooveconsistency: 0.993872549019608,nviews: 475,songlengthseconds: 39.999999998969706,bestarrangement: /data2/zachary/musescore/data/S/m/QmSmtuDWHBzL76HTarcBgnibts2oHWkJiahjbzAHiBLeKs.mscz,ntokens: 645,notesperbar: 20.625,nnotes: 495,bestuniquearrangement: /data2/zachary/musescore/data/S/m/QmSmtuDWHBzL76HTarcBgnibts2oHWkJiahjbzAHiBLeKs.mscz,songname: ,title: Grande Finale - Yoshi's Story,pitchclassentropy: 3.1018154023780444,path: ./data/S/m/QmSmtuDWHBzL76HTarcBgnibts2oHWkJiahjbzAHiBLeKs.jsonmetadata: ./metadata/5/2929606.json,NO,NO,NO,NO
55,3124,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isbestuniquearrangement: False,isuserstaff: False,subsetdeduplicated: False,haspaywall: False,isoriginal: False,isbestpath: False,isbestarrangement: False,subsetrated: False,haslyrics: False,publisher: ,isuserpro: True,israted: False,groups: ,version: 3.01,ncomments: 0,complexity: 1,genres: classical,nratings: 0,ntracks: 1,nfavorites: 0,rating: 0.0,tags: ,bestpath: /data2/zachary/musescore/data/V/o/QmVoChbNbyJyajHZNw4yPk7qX6d1RmrchZzi1cQKort8Rr.mscz,bestarrangement: /data2/zachary/musescore/data/T/p/QmTp5h8kM53KPotVXkwjLW6d5wrwMPmc2Qd5m6Knuhfn1y.mscz,nannotations: 10,tracks: 0,songlengthbars: 23,bestuniquearrangement: /data2/zachary/musescore/data/Y/x/QmYxmZmEnc4uHadtkhfnjWiSq2d1WLjxkgQktgPHkr2yeJ.mscz,artistname: W. Stillman Martin,subtitle: ,songlengthbeats: 84,composername: ,scaleconsistency: 0.8716577540106952,grooveconsistency: 0.9583333333333334,nviews: 2,nlyrics: 0,songlength: 40320,songlengthseconds: 50.09990279889204,notesperbar: 16.26086956521739,ntokens: 384,nnotes: 374,songname: Wave the banner of Jesus the King today - W. Stillman Martin,title: Wave the banner of Jesus the King today - W. Stillman Martin,pitchclassentropy: 3.0431161370185213,path: ./data/c/i/QmciPpG7f5or88VdNhrQfQFMnHbVaHU46HBFAXY2BPVkW3.jsonmetadata: ./metadata/1/5809802.json,YES,YES,YES,YES
56,7524,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: True,subsetdeduplicated: True,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestarrangement: False,israted: False,isbestpath: False,publisher: ,rating: 0.0,nratings: 0,haslyrics: True,isuserpro: True,complexity: 1,version: 3.01,ncomments: 0,genres: classical,groups: ,nfavorites: 0,ntracks: 1,songlengthbars: 8,nannotations: 3,subtitle: ,tags: ,tracks: 0,songlengthbeats: 48,bestpath: /data2/zachary/musescore/data/U/8/QmU8pBt7b41Ru77PckTXTBo1W3ZPRk1R5zH3m3wPP6QYww.mscz,grooveconsistency: 0.9097222222222222,composername: ,artistname: C. H. Forrest,songlength: 11520,scaleconsistency: 0.9454545454545454,nviews: 4,nlyrics: 1,songlengthseconds: 8.888888888766804,bestarrangement: /data2/zachary/musescore/data/T/v/QmTvRsMV1HSN4aSZEVyevhBcRVEGZtvzmNvFNDB21ZxxWz.mscz,notesperbar: 13.75,nnotes: 110,ntokens: 114,bestuniquearrangement: /data2/zachary/musescore/data/e/5/Qme58TTn9kRwa7DCn848qJvvawusJmBZGZJ7FVURKqMADH.mscz,songname: Ready to go ready to wait,title: Ready to go ready to wait - C. H. Forrest,pitchclassentropy: 2.987988442835249,path: ./data/e/5/Qme58TTn9kRwa7DCn848qJvvawusJmBZGZJ7FVURKqMADH.jsonmetadata: ./metadata/9/5795180.json,YES,YES,YES,YES
57,1283,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,bestuniquearrangement: /data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,bestarrangement: /data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,bestpath: /data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: False,subsetdeduplicated: False,isbestarrangement: False,artistname: Misc tunes,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,isuserpro: True,israted: False,complexity: 1,version: 3.01,ncomments: 0,publisher: ,rating: 0.0,nratings: 0,ntracks: 1,nlyrics: 0,tracks: 0,genres: ,groups: ,nfavorites: 0,tags: ,composername: ,subtitle: ,nannotations: 2,songlengthbars: 32,songlengthseconds: 66.20701070003034,scaleconsistency: 1.0,songlengthbeats: 128,nviews: 2,songlength: 61440,grooveconsistency: 0.9576822916666666,notesperbar: 6.9375,nnotes: 222,ntokens: 224,songname: The Maid amongst the Roses,title: The Maid amongst the Roses,pitchclassentropy: 2.485747112749486,path: ./data/b/f/QmbfVkpjTcSpWzVZALAbA5ekmCkFiQ1tohLDLm3hjxjasH.jsonmetadata: ./metadata/3/5065175.json,NO,NO,YES,NO
