,path,metadata,hasmetadata,version,isuserpro,isuserpublisher,isuserstaff,haspaywall,israted,isofficial,isoriginal,isdraft,hascustomaudio,hascustomvideo,ncomments,nfavorites,nviews,nratings,rating,license,licenseurl,genres,groups,tags,songname,title,subtitle,artistname,composername,publisher,complexity,ntracks,tracks,songlength,songlengthseconds,songlengthbars,songlengthbeats,nnotes,notesperbar,nannotations,hasannotations,nlyrics,haslyrics,ntokens,pitchclassentropy,scaleconsistency,grooveconsistency,bestpath,isbestpath,bestarrangement,isbestarrangement,bestuniquearrangement,isbestuniquearrangement,subsetall,subsetrated,subsetdeduplicated,subsetrateddeduplicated,manual_labels,gpt4o,llama3-8b,llama3-70b
8362,path: ./data/f/A/QmfAqP1JesyCCUFNpnF2NoRivmVNv6FtWrVCSoDLYYyfhP.json,metadata: ./metadata/4/4612132.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 1,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: Now or Never. WR1776.22,title: Now or Never. WR1776.22,subtitle: ,artistname: Misc tunes,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 30720,songlengthseconds: 31.999999999173333,songlengthbars: 32,songlengthbeats: 64,nnotes: 116,notesperbar: 3.625,nannotations: 4,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 120,pitchclassentropy: 2.7846244725524434,scaleconsistency: 0.9827586206896552,grooveconsistency: 0.90625,bestpath: /data2/zachary/musescore/data/a/y/Qmayj54BGaWkRn7A9w6DXebxJQnzxWSqcLjA2pgCgbMX8s.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/a/y/Qmayj54BGaWkRn7A9w6DXebxJQnzxWSqcLjA2pgCgbMX8s.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/U/8/QmU89MPAPE3qoxymXQXvxESQHgEMsFUhGSUfaUP2FzViAJ.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,NO,NO,NO
1513,path: ./data/T/p/QmTp8Dd4pmAoDBSQnvxhxJbNYDayBumaAdzz3TACCmHvfM.json,metadata: ./metadata/0/4840097.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 5,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: the MADRIGAL,title: The Madrigal,subtitle: ,artistname: Misc tunes,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 153600,songlengthseconds: 113.49999999764916,songlengthbars: 105,songlengthbeats: 328,nnotes: 492,notesperbar: 4.685714285714286,nannotations: 14,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 506,pitchclassentropy: 2.9176294758562364,scaleconsistency: 0.8841463414634146,grooveconsistency: 0.91953125,bestpath: /data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,NO,NO,NO
9317,path: ./data/T/R/QmTR9rWbm2huQGzLLTCHSi7KhkbGBZhr2bFSBRUt7fff65.json,metadata: ./metadata/0/2990141.json,hasmetadata: True,version: 2.06,isuserpro: False,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: True,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 1,nfavorites: 98,nviews: 2128,nratings: 17,rating: 4.85,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: pop,groups: ,tags: ,songname: carol of the bells,title: Carol of the Bells (Pentatonix) Brass Quintet,subtitle: ,artistname: Pentatonix,composername: ,publisher: ,complexity: 0,ntracks: 5,tracks: 56-56-57-58-60,songlength: 282720,songlengthseconds: 207.8825975036189,songlengthbars: 179,songlengthbeats: 559,nnotes: 1855,notesperbar: 10.363128491620111,nannotations: 1093,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 2948,pitchclassentropy: 2.914678579025656,scaleconsistency: 0.9486208761492698,grooveconsistency: 0.9539399092970522,bestpath: /data2/zachary/musescore/data/Y/N/QmYNQsR4EEdM9QqYVAUB8Ux53Pfq4DiWzGhBrtjALWP18w.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/T/R/QmTR9rWbm2huQGzLLTCHSi7KhkbGBZhr2bFSBRUt7fff65.mscz,isbestarrangement: True,bestuniquearrangement: /data2/zachary/musescore/data/T/R/QmTR9rWbm2huQGzLLTCHSi7KhkbGBZhr2bFSBRUt7fff65.mscz,isbestuniquearrangement: True,subsetall: True,subsetrated: True,subsetdeduplicated: True,subsetrateddeduplicated: True,NO,YES,YES,YES
39,path: ./data/Q/9/QmQ9PuFipuCWrcV56B2rX3YRQ4HQbc7FNgxztaooTTRQi5.json,metadata: ./metadata/7/4565033.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 2,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: Green Grow the Rashes. JMP.023,title: Green Grow the Rashes. JMP.023,subtitle: ,artistname: Misc tunes,composername: 24...A Quick March,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 30720,songlengthseconds: 21.33333333278815,songlengthbars: 36,songlengthbeats: 68,nnotes: 148,notesperbar: 4.111111111111111,nannotations: 4,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 152,pitchclassentropy: 2.4629355459402813,scaleconsistency: 1.0,grooveconsistency: 0.9153645833333334,bestpath: /data2/zachary/musescore/data/T/6/QmT68V2tC3LgNpzUZbXc98UYzyV2Kazu44ArdCNKsVXC9N.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/T/6/QmT68V2tC3LgNpzUZbXc98UYzyV2Kazu44ArdCNKsVXC9N.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/T/6/QmT68V2tC3LgNpzUZbXc98UYzyV2Kazu44ArdCNKsVXC9N.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,NO,YES,NO
4819,path: ./data/e/h/QmehSJqKtSzYvgxYGjUxNrsQCh7rCneNePyZ3bmfiQmZE9.json,metadata: ./metadata/4/4874740.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 1,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: The Gold Ring,title: The Gold Ring,subtitle: ,artistname: Misc tunes,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 403440,songlengthseconds: 210.1249999971984,songlengthbars: 315,songlengthbeats: 1682,nnotes: 1451,notesperbar: 4.606349206349206,nannotations: 316,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 1767,pitchclassentropy: 2.64529953344344,scaleconsistency: 0.9917298414886284,grooveconsistency: 0.9360119047619048,bestpath: /data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,NO,NO,NO
3465,path: ./data/c/L/QmcLLxQb4oNmmhH5CZdvLr7BTURaR1Zi4HrgfVN36HPR3k.json,metadata: ./metadata/0/4965540.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 3,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: Davy Nick Nack,title: Davy Nick Nack,subtitle: ,artistname: Misc tunes,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 61440,songlengthseconds: 127.99999999349332,songlengthbars: 36,songlengthbeats: 68,nnotes: 172,notesperbar: 4.777777777777778,nannotations: 15,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 187,pitchclassentropy: 2.4687719382580493,scaleconsistency: 1.0,grooveconsistency: 0.9596354166666666,bestpath: /data2/zachary/musescore/data/c/R/QmcR7Z9a9yj3XNxwWw3BXcyE9t4FWDJQrdwQvHpV2sXPMq.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/c/R/QmcR7Z9a9yj3XNxwWw3BXcyE9t4FWDJQrdwQvHpV2sXPMq.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/c/R/QmcR7Z9a9yj3XNxwWw3BXcyE9t4FWDJQrdwQvHpV2sXPMq.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,YES,NO,YES
1760,path: ./data/Y/v/QmYviMfD4LoS3cKWimKbfxqdoA7jBUaw4R8WeM3zPLUVJW.json,metadata: ./metadata/4/5923372.json,hasmetadata: True,version: 2.06,isuserpro: False,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 90,nratings: 0,rating: 0.0,license: cc-zero,licenseurl: https://creativecommons.org/publicdomain/zero/1.0/,genres: classical,groups: ,tags: ,songname: The School of Velocity Op.299,title: Op 299 19,subtitle: ,artistname: Carl Czerny,composername: Czerny,publisher: ,complexity: 2,ntracks: 1,tracks: 0,songlength: 23040,songlengthseconds: 7.19999639982,songlengthbars: 12,songlengthbeats: 48,nnotes: 275,notesperbar: 22.916666666666668,nannotations: 1,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 276,pitchclassentropy: 2.9619352929946867,scaleconsistency: 0.9309090909090908,grooveconsistency: 0.9722222222222222,bestpath: /data2/zachary/musescore/data/U/9/QmU9SDE1zj64UvBxWuhxmoRyZEJvRUykLjmMy1vFutv8va.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/U/9/QmU9SDE1zj64UvBxWuhxmoRyZEJvRUykLjmMy1vFutv8va.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/Y/v/QmYviMfD4LoS3cKWimKbfxqdoA7jBUaw4R8WeM3zPLUVJW.mscz,isbestuniquearrangement: True,subsetall: True,subsetrated: False,subsetdeduplicated: True,subsetrateddeduplicated: False,YES,YES,YES,YES
2304,path: ./data/P/x/QmPx82MvNS2gBnTVWdfk8F6yMr4dQnVjPcj1Ez3d7n8N3k.json,metadata: ./metadata/5/4861367.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 4,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: The OLD GREY CAT,title: Traditional music - Old Grey Cat,subtitle: ,artistname: Misc tunes,composername: Trad,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 61440,songlengthseconds: 63.99999999834667,songlengthbars: 36,songlengthbeats: 132,nnotes: 180,notesperbar: 5.0,nannotations: 3,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 183,pitchclassentropy: 2.6981607281130287,scaleconsistency: 0.9888888888888888,grooveconsistency: 0.9283854166666666,bestpath: /data2/zachary/musescore/data/Z/b/QmZbtsSKPMunEttNmMxvn7zrTVyCHExys92Vq6Yq5EHMDs.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/W/u/QmWu3ktEwmgWfgoZkWonhqa1nDKK5iQYeePQPjPQL268Ux.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/W/K/QmWK3MYDTUYz4jzWey42a2kCqt5CUp8KSHQgMc2Mw88J7V.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,NO,NO,NO
3723,path: ./data/P/a/QmPabHFNdkbQVg41G1vj9NSXa4bLEw1pUsUemsT6h9oKie.json,metadata: ./metadata/9/5024772.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 2,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: Over The Water To Charlie,title: Traditional music - Over the Water to Charlie,subtitle: ,artistname: Misc tunes,composername: Trad.,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 46080,songlengthseconds: 23.99999999968,songlengthbars: 32,songlengthbeats: 192,nnotes: 164,notesperbar: 5.125,nannotations: 4,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 168,pitchclassentropy: 2.5448598308564976,scaleconsistency: 1.0,grooveconsistency: 0.953125,bestpath: /data2/zachary/musescore/data/P/A/QmPA2Q5WNcQHX67w2ofP2Rfy64wgYc8ap2QMy5x5FwS6AB.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/P/A/QmPA2Q5WNcQHX67w2ofP2Rfy64wgYc8ap2QMy5x5FwS6AB.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/e/f/QmefBR7moQG5f23e4XmNgG5USnfBYR9DCdHnZuzteJa6eH.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,YES,YES,NO
8284,path: ./data/V/o/QmVoihwmiFjXN1kPMHACxuDwrjNbtV99FGJj8YKVvvWvJL.json,metadata: ./metadata/2/4897895.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 3,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: Three Sheep Skins. JaW.014,title: Three Sheep Skins. JaW.014,subtitle: ,artistname: Misc tunes,composername: Learners Begins With 3 sheepskins,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 15360,songlengthseconds: 19.200019199049603,songlengthbars: 8,songlengthbeats: 16,nnotes: 50,notesperbar: 6.25,nannotations: 4,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 54,pitchclassentropy: 2.622683189255492,scaleconsistency: 1.0,grooveconsistency: 0.953125,bestpath: /data2/zachary/musescore/data/a/M/QmaMabLFcF9dbw4munShpU9kvfGGQdNcFrkz88YjcCB5mM.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/a/M/QmaMabLFcF9dbw4munShpU9kvfGGQdNcFrkz88YjcCB5mM.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/V/o/QmVoihwmiFjXN1kPMHACxuDwrjNbtV99FGJj8YKVvvWvJL.mscz,isbestuniquearrangement: True,subsetall: True,subsetrated: False,subsetdeduplicated: True,subsetrateddeduplicated: False,NO,NO,NO,NO
4993,path: ./data/Q/y/QmQySf3psEKVzSyocQeWPgFn2ezfg2MJ4QKiFaBGyPJKQ9.json,metadata: ./metadata/0/6347103.json,hasmetadata: True,version: 3.01,isuserpro: False,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: True,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 2,nfavorites: 17,nviews: 313,nratings: 11,rating: 4.92,license: cc-zero,licenseurl: https://creativecommons.org/publicdomain/zero/1.0/,genres: classical-soundtrack,groups: videogameandanimemusic-videogamers,tags: ffx-finalfantasy-tozanarkland-zanarkland-vgo-andressoto-nobuouematsu,songname: To Zanarkland,title: To Zanarkland,subtitle: for Concert Band,artistname: Nobuo Uematsu,composername: ,publisher: ,complexity: 0,ntracks: 28,tracks: 0-9-43-46-47-48-48-56-57-58-58-60-60-65-66-67-67-68-70-70-71-71-71-71-71-71-72-73,songlength: 172800,songlengthseconds: 261.1370403974951,songlengthbars: 120,songlengthbeats: 360,nnotes: 3949,notesperbar: 32.90833333333333,nannotations: 1110,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 5059,pitchclassentropy: 3.198355776230281,scaleconsistency: 0.881965413121054,grooveconsistency: 0.9280092592592591,bestpath: /data2/zachary/musescore/data/Q/y/QmQySf3psEKVzSyocQeWPgFn2ezfg2MJ4QKiFaBGyPJKQ9.mscz,isbestpath: True,bestarrangement: /data2/zachary/musescore/data/Q/y/QmQySf3psEKVzSyocQeWPgFn2ezfg2MJ4QKiFaBGyPJKQ9.mscz,isbestarrangement: True,bestuniquearrangement: /data2/zachary/musescore/data/Q/y/QmQySf3psEKVzSyocQeWPgFn2ezfg2MJ4QKiFaBGyPJKQ9.mscz,isbestuniquearrangement: True,subsetall: True,subsetrated: True,subsetdeduplicated: True,subsetrateddeduplicated: True,YES,YES,YES,YES
8127,path: ./data/e/j/QmejUbZVpFExHJZrSNazHsoffVmKvDhzu5d9vFqBvj8GB6.json,metadata: ./metadata/0/4570593.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 2,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: Man from Glauntaune,title: Man from Glauntaune,subtitle: ,artistname: Misc tunes,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 54480,songlengthseconds: 28.374999999621664,songlengthbars: 21,songlengthbeats: 228,nnotes: 171,notesperbar: 8.142857142857142,nannotations: 6,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 177,pitchclassentropy: 2.576250003147409,scaleconsistency: 1.0,grooveconsistency: 0.9203869047619048,bestpath: /data2/zachary/musescore/data/f/5/Qmf5QQhwvkXMmNtjG8ydfNRFq5yBDvhQbfQog3n3DEQ2kC.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/f/5/Qmf5QQhwvkXMmNtjG8ydfNRFq5yBDvhQbfQog3n3DEQ2kC.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/f/5/Qmf5QQhwvkXMmNtjG8ydfNRFq5yBDvhQbfQog3n3DEQ2kC.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,NO,NO,NO
3032,path: ./data/S/m/QmSmtuDWHBzL76HTarcBgnibts2oHWkJiahjbzAHiBLeKs.json,metadata: ./metadata/5/2929606.json,hasmetadata: True,version: 2.06,isuserpro: False,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 6,nviews: 475,nratings: 0,rating: 0.0,license: cc-zero,licenseurl: https://creativecommons.org/publicdomain/zero/1.0/,genres: ,groups: ,tags: yoshi-yoshis-yoshis-story-grande-grand-finale-end-contrabass-saxophone-electric-piano-drumset-crash-cymbal-french-horn-horn-in-f-musicvideo-game-nintendo-mario-luigi-baby-super-bros-bro,songname: ,title: Grande Finale - Yoshi's Story,subtitle: ,artistname: ,composername: ,publisher: ,complexity: 0,ntracks: 4,tracks: 0-2-60-67,songlength: 42240,songlengthseconds: 39.999999998969706,songlengthbars: 24,songlengthbeats: 89,nnotes: 495,notesperbar: 20.625,nannotations: 150,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 645,pitchclassentropy: 3.1018154023780444,scaleconsistency: 0.7595959595959596,grooveconsistency: 0.993872549019608,bestpath: /data2/zachary/musescore/data/W/M/QmWMaE3t6yRSeytC1SHniac83QEFTEeK1xPE55P4RMQwKi.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/S/m/QmSmtuDWHBzL76HTarcBgnibts2oHWkJiahjbzAHiBLeKs.mscz,isbestarrangement: True,bestuniquearrangement: /data2/zachary/musescore/data/S/m/QmSmtuDWHBzL76HTarcBgnibts2oHWkJiahjbzAHiBLeKs.mscz,isbestuniquearrangement: True,subsetall: True,subsetrated: False,subsetdeduplicated: True,subsetrateddeduplicated: False,NO,NO,NO,NO
7938,path: ./data/c/i/QmciPpG7f5or88VdNhrQfQFMnHbVaHU46HBFAXY2BPVkW3.json,metadata: ./metadata/1/5809802.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 2,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: classical,groups: ,tags: ,songname: Wave the banner of Jesus the King today - W. Stillman Martin,title: Wave the banner of Jesus the King today - W. Stillman Martin,subtitle: ,artistname: W. Stillman Martin,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 40320,songlengthseconds: 50.09990279889204,songlengthbars: 23,songlengthbeats: 84,nnotes: 374,notesperbar: 16.26086956521739,nannotations: 10,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 384,pitchclassentropy: 3.0431161370185213,scaleconsistency: 0.8716577540106952,grooveconsistency: 0.9583333333333334,bestpath: /data2/zachary/musescore/data/V/o/QmVoChbNbyJyajHZNw4yPk7qX6d1RmrchZzi1cQKort8Rr.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/T/p/QmTp5h8kM53KPotVXkwjLW6d5wrwMPmc2Qd5m6Knuhfn1y.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/Y/x/QmYxmZmEnc4uHadtkhfnjWiSq2d1WLjxkgQktgPHkr2yeJ.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,YES,YES,YES,YES
3039,path: ./data/e/5/Qme58TTn9kRwa7DCn848qJvvawusJmBZGZJ7FVURKqMADH.json,metadata: ./metadata/9/5795180.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 4,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: classical,groups: ,tags: ,songname: Ready to go ready to wait,title: Ready to go ready to wait - C. H. Forrest,subtitle: ,artistname: C. H. Forrest,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 11520,songlengthseconds: 8.888888888766804,songlengthbars: 8,songlengthbeats: 48,nnotes: 110,notesperbar: 13.75,nannotations: 3,hasannotations: True,nlyrics: 1,haslyrics: True,ntokens: 114,pitchclassentropy: 2.987988442835249,scaleconsistency: 0.9454545454545454,grooveconsistency: 0.9097222222222222,bestpath: /data2/zachary/musescore/data/U/8/QmU8pBt7b41Ru77PckTXTBo1W3ZPRk1R5zH3m3wPP6QYww.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/T/v/QmTvRsMV1HSN4aSZEVyevhBcRVEGZtvzmNvFNDB21ZxxWz.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/e/5/Qme58TTn9kRwa7DCn848qJvvawusJmBZGZJ7FVURKqMADH.mscz,isbestuniquearrangement: True,subsetall: True,subsetrated: False,subsetdeduplicated: True,subsetrateddeduplicated: False,YES,YES,YES,YES
9655,path: ./data/b/f/QmbfVkpjTcSpWzVZALAbA5ekmCkFiQ1tohLDLm3hjxjasH.json,metadata: ./metadata/3/5065175.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 2,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: The Maid amongst the Roses,title: The Maid amongst the Roses,subtitle: ,artistname: Misc tunes,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 61440,songlengthseconds: 66.20701070003034,songlengthbars: 32,songlengthbeats: 128,nnotes: 222,notesperbar: 6.9375,nannotations: 2,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 224,pitchclassentropy: 2.485747112749486,scaleconsistency: 1.0,grooveconsistency: 0.9576822916666666,bestpath: /data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,NO,NO,NO
